,-0.0577,-0.0077,0.0423,0.0923,0.1423
0.0250,13505520.0000,13505520.0000,2264.5664,2264.5664,0.0000
0.0750,13505520.0000,13505520.0000,2264.5664,2264.5664,2264.5664
