,-0.0517,-0.0017,0.0483,0.0983,0.1483
0.0250,0.0000,161.3822,0.0000,0.0000,0.0000
0.0750,100.6820,162.1256,162.1256,0.0000,0.0000
0.1250,100.6820,100.6820,162.1256,82.6521,0.0000
