,-0.0759,-0.0259,0.0241,0.0741,0.1241,0.1741
0.0250,0.0000,214.7519,377.7702,0.0000,0.0000,0.0000
0.0750,214.7519,262.1780,664.9680,703.2833,0.0000,0.0000
0.1250,214.7519,262.1780,703.2833,703.2833,703.2833,0.0000
