,-0.1171,-0.0671,-0.0171,0.0329,0.0829,0.1329,0.1829
0.0250,0.0000,0.0000,899.9437,872.9517,0.0000,0.0000,0.0000
0.0750,961.7432,302.3910,552.8623,358.8143,1604.8752,0.0000,0.0000
0.1250,302.3910,302.3910,432.6297,358.8143,1347.7292,834.0244,834.0244
