,-0.0967,-0.0467,0.0033,0.0533,0.1033,0.1533
0.0250,0.0000,62.5235,62.5235,215.2685,0.0000,0.0000
0.0750,62.5235,62.5235,62.5235,215.2685,137.0981,137.0981
0.1250,0.0000,62.5235,62.5235,137.0981,137.0981,137.0981
