,-0.0412,0.0088,0.0588,0.1088
0.0250,0.0000,10412692.0000,0.0000,0.0000
0.0750,3894541.0000,755.3965,0.0000,0.0000
0.1250,3894541.0000,755.3965,755.3965,0.0000
