,-0.0684,-0.0184,0.0316,0.0816,0.1316
0.0250,0.0000,14345783.0000,0.0000,0.0000,0.0000
0.0750,14345783.0000,10162353.0000,10162353.0000,0.0000,0.0000
0.1250,10162353.0000,10162353.0000,10162353.0000,14236818.0000,0.0000
