,-0.0665,-0.0165,0.0335,0.0835,0.1335
0.0250,0.0000,148.0397,0.0000,0.0000,0.0000
0.0750,148.0397,184.5454,470.5354,0.0000,0.0000
0.1250,184.5454,470.5354,470.5354,470.5354,586.1245
