,-0.0831,-0.0331,0.0169,0.0669,0.1169,0.1669
0.0250,0.0000,0.0000,54964216.0000,0.0000,0.0000,0.0000
0.0750,0.0000,8752460.0000,44297136.0000,56337804.0000,0.0000,0.0000
0.1250,8752460.0000,8752460.0000,25400860.0000,46750232.0000,56337804.0000,0.0000
0.1750,0.0000,25400860.0000,25400860.0000,25400860.0000,0.0000,0.0000
