,-0.1434,-0.0934,-0.0434,0.0066,0.0566,0.1066,0.1566,0.2066
0.0250,531.9738,531.9738,525.9259,525.9259,525.9259,0.0000,0.0000,0.0000
0.0750,531.9738,531.9738,525.9259,525.9259,525.9259,0.0000,0.0000,0.0000
