,-0.0869,-0.0369,0.0131,0.0631,0.1131,0.1631
0.0250,0.0000,0.0000,92797720.0000,0.0000,0.0000,0.0000
0.0750,12923892.0000,68987576.0000,60286080.0000,17312480.0000,0.0000,0.0000
0.1250,12923892.0000,60286080.0000,17312480.0000,17312480.0000,42005020.0000,42005020.0000
