,-0.1193,-0.0693,-0.0193,0.0307,0.0807,0.1307,0.1807
0.0250,0.0000,0.0000,74033320.0000,99333272.0000,0.0000,0.0000,0.0000
0.0750,0.0000,5578.5854,63945188.0000,41853996.0000,16243.6729,0.0000,0.0000
0.1250,5578.5854,5578.5854,41853996.0000,41853996.0000,15145.2646,13880.2578,13880.2578
