,-0.0504,-0.0004,0.0496,0.0996,0.1496
0.0250,0.0000,78.6702,0.0000,0.0000,0.0000
0.0750,78.6702,190.0520,190.0520,0.0000,0.0000
0.1250,190.0520,190.0520,190.0520,190.0520,0.0000
