,-0.2382,-0.1882,-0.1382,-0.0882,-0.0382,0.0118,0.0618,0.1118,0.1618,0.2118,0.2618,0.3118
0.0250,0.0000,0.0000,0.0000,250164160.0000,42095.9453,38321.7188,187789744.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,38871.1367,20961.5996,166363728.0000,49361944.0000,20803.4590,27327.3652,41069580.0000,20699.8516,6263.8809,6263.8809,6263.8809,0.0000
0.1250,9956.5244,9956.5244,166363728.0000,49361944.0000,14882.9531,41069580.0000,41069580.0000,20699.8516,6263.8809,6263.8809,0.0000,0.0000
