,-0.1067,-0.0567,-0.0067,0.0433,0.0933,0.1433,0.1933
0.0250,0.0000,2010.3865,2010.3865,2010.3865,2052.7390,0.0000,0.0000
0.0750,0.0000,0.0000,2010.3865,2010.3865,2052.7390,2052.7390,2052.7390
