,-0.0820,-0.0320,0.0180,0.0680,0.1180,0.1680
0.0250,0.0000,0.0000,35446856.0000,0.0000,0.0000,0.0000
0.0750,1818.6832,35446856.0000,31587116.0000,3363.6704,0.0000,0.0000
0.1250,0.0000,31587116.0000,31587116.0000,3363.6704,3363.6704,0.0000
