,-0.0299,0.0201,0.0701,0.1201
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,27494560.0000,27494560.0000,0.0000,0.0000
0.1250,8397490.0000,8397490.0000,0.0000,0.0000
0.1750,8397490.0000,8397490.0000,3002524.2500,0.0000
