,-0.0882,-0.0382,0.0118,0.0618,0.1118,0.1618
0.0250,0.0000,0.0000,15027354.0000,0.0000,0.0000,0.0000
0.0750,15027354.0000,15027354.0000,15027354.0000,2544.3909,2544.3909,0.0000
0.1250,0.0000,0.0000,2544.3909,2544.3909,2544.3909,0.0000
