,-0.0683,-0.0183,0.0317,0.0817,0.1317
0.0250,10636846.0000,10636846.0000,10636846.0000,1786.7393,0.0000
0.0750,10636846.0000,10636846.0000,1786.7393,1786.7393,1786.7393
