,-0.0722,-0.0222,0.0278,0.0778,0.1278
0.0250,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,6065.8672,13760580.0000,0.0000,0.0000
0.1250,5111.7881,6065.8672,3443.3943,0.0000,0.0000
0.1750,5694.9214,3675.9688,3675.9688,3675.9688,0.0000
0.2250,5694.9214,3675.9688,3675.9688,3675.9688,0.0000
