,-0.0846,-0.0346,0.0154,0.0654,0.1154,0.1654
0.0250,0.0000,26888972.0000,26888972.0000,0.0000,0.0000,0.0000
0.0750,2218775.0000,2218775.0000,26185254.0000,26185254.0000,11003742.0000,0.0000
0.1250,2218775.0000,2218775.0000,0.0000,11003742.0000,11003742.0000,11003742.0000
