,-0.0792,-0.0292,0.0208,0.0708,0.1208,0.1708
0.0250,0.0000,0.0000,201.1878,0.0000,0.0000,0.0000
0.0750,0.0000,130.7244,130.7244,444.9087,0.0000,0.0000
0.1250,130.7244,130.7244,339.3647,339.3647,444.9087,0.0000
0.1750,0.0000,339.3647,339.3647,339.3647,0.0000,0.0000
