,-0.0524,-0.0024,0.0476,0.0976,0.1476
0.0250,0.0000,114.8034,0.0000,0.0000,0.0000
0.0750,114.8034,261.8660,261.8660,0.0000,0.0000
0.1250,261.8660,261.8660,261.8660,201.4738,0.0000
