,-0.1139,-0.0639,-0.0139,0.0361,0.0861,0.1361,0.1861
0.0250,0.0000,0.0000,357.2135,357.2135,0.0000,0.0000,0.0000
0.0750,34.5151,34.5151,357.2135,357.2135,321.6442,136.4782,0.0000
0.1250,34.5151,34.5151,0.0000,321.6442,136.4782,136.4782,136.4782
