,-0.0487,0.0013,0.0513,0.1013
0.0250,0.0000,14100899.0000,0.0000,0.0000
0.0750,6722295.0000,6722295.0000,6722295.0000,0.0000
0.1250,6722295.0000,6722295.0000,6722295.0000,5070197.0000
