,-0.0292,0.0208,0.0708,0.1208
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,7285671.5000,1764.0188,0.0000,0.0000
0.1250,7285671.5000,1764.0188,1764.0188,0.0000
