,-0.0327,0.0173,0.0673,0.1173
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,18131764.0000,14424056.0000,0.0000,0.0000
0.1250,19976740.0000,14424056.0000,14424056.0000,0.0000
0.1750,19976740.0000,14424056.0000,14424056.0000,0.0000
