,-0.0951,-0.0451,0.0049,0.0549,0.1049,0.1549
0.0250,0.0000,26.4854,26.4854,248.6661,0.0000,0.0000
0.0750,177.7969,26.4854,26.4854,248.6661,248.6661,248.6661
