,-0.1244,-0.0744,-0.0244,0.0256,0.0756,0.1256,0.1756
0.0250,0.0000,0.0000,21655768.0000,21655768.0000,0.0000,0.0000,0.0000
0.0750,1178.1211,1178.1211,21655768.0000,21655768.0000,3424.8567,2877.9509,0.0000
0.1250,1178.1211,1178.1211,0.0000,3424.8567,3424.8567,2877.9509,2877.9509
