,-0.1190,-0.0690,-0.0190,0.0310,0.0810,0.1310,0.1810
0.0250,0.0000,0.0000,43942148.0000,57908752.0000,0.0000,0.0000,0.0000
0.0750,1357.7318,1357.7318,35956692.0000,14331329.0000,14331329.0000,9786.1396,0.0000
0.1250,1357.7318,1357.7318,35956692.0000,14331329.0000,14331329.0000,9786.1396,9786.1396
