,-0.0301,0.0199,0.0699,0.1199
0.0250,0.0000,5737297.5000,0.0000,0.0000
0.0750,5737297.5000,5737297.5000,5737297.5000,0.0000
0.1250,5737297.5000,5737297.5000,5737297.5000,0.0000
