,-0.0323,0.0177,0.0677,0.1177
0.0250,0.0000,22820362.0000,0.0000,0.0000
0.0750,10757241.0000,10757241.0000,0.0000,0.0000
0.1250,10757241.0000,10757241.0000,9012203.0000,0.0000
