,-0.0276,0.0224,0.0724,0.1224
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,11756200.0000,11756200.0000,0.0000,0.0000
0.1250,11756200.0000,11756200.0000,11756200.0000,0.0000
