,-0.0673,-0.0173,0.0327,0.0827,0.1327
0.0250,1806.0468,10650182.0000,10650182.0000,10650182.0000,0.0000
0.0750,1806.0468,10650182.0000,10650182.0000,0.0000,0.0000
