,-0.0435,0.0065,0.0565,0.1065
0.0250,0.0000,5117.9038,0.0000,0.0000
0.0750,5117.9038,5351.5576,5291.5869,0.0000
0.1250,5351.5576,5351.5576,5351.5576,0.0000
