,-0.1319,-0.0819,-0.0319,0.0181,0.0681,0.1181,0.1681,0.2181
0.0250,0.0000,0.0000,1512.0813,1363.2280,0.0000,0.0000,0.0000,0.0000
0.0750,2231.6057,1386.5690,393.8150,719.0722,493.4140,1875.9485,1875.9485,0.0000
0.1250,1754.8907,1386.5690,393.8150,719.0722,493.4140,1549.3718,0.0000,0.0000
