,-0.0716,-0.0216,0.0284,0.0784,0.1284
0.0250,0.0000,7028969.5000,19303456.0000,0.0000,0.0000
0.0750,10400932.0000,7028969.5000,7028969.5000,19303456.0000,0.0000
0.1250,7028969.5000,7028969.5000,7028969.5000,0.0000,0.0000
