,-0.0909,-0.0409,0.0091,0.0591,0.1091,0.1591
0.0250,0.0000,0.0000,109417976.0000,0.0000,0.0000,0.0000
0.0750,0.0000,74759192.0000,38590304.0000,51248756.0000,0.0000,0.0000
0.1250,10497555.0000,10497555.0000,24068290.0000,24068290.0000,43085296.0000,0.0000
0.1750,0.0000,10497555.0000,24068290.0000,24068290.0000,24068290.0000,0.0000
