,-0.0722,-0.0222,0.0278,0.0778,0.1278
0.0250,9648183.0000,9648183.0000,9648183.0000,1630.2782,0.0000
0.0750,9648183.0000,9648183.0000,9648183.0000,1630.2782,1630.2782
