,-0.0485,0.0015,0.0515,0.1015
0.0250,0.0000,29636830.0000,0.0000,0.0000
0.0750,1954.0515,1954.0515,4988.2969,0.0000
0.1250,1954.0515,1954.0515,1954.0515,4988.2969
