,-0.1027,-0.0527,-0.0027,0.0473,0.0973,0.1473,0.1973
0.0250,0.0000,0.0000,6354625.5000,4362163.0000,0.0000,0.0000,0.0000
0.0750,2190663.2500,6354625.5000,6354625.5000,4362163.0000,4362163.0000,4362163.0000,0.0000
0.1250,2190663.2500,2190663.2500,0.0000,0.0000,0.0000,0.0000,0.0000
