,-0.0729,-0.0229,0.0271,0.0771,0.1271
0.0250,0.0000,4835949.0000,4835949.0000,0.0000,0.0000
0.0750,4835949.0000,4835949.0000,4835949.0000,4835949.0000,0.0000
0.1250,0.0000,4835949.0000,4835949.0000,4835949.0000,0.0000
