,-0.0946,-0.0446,0.0054,0.0554,0.1054,0.1554
0.0250,0.0000,0.0000,80318704.0000,0.0000,0.0000,0.0000
0.0750,0.0000,59106552.0000,46348044.0000,13358.9404,0.0000,0.0000
0.1250,0.0000,46348044.0000,46348044.0000,13420.8467,13426.0068,0.0000
