,-0.0379,0.0121,0.0621,0.1121
0.0250,0.0000,5305.5444,0.0000,0.0000
0.0750,3268.9978,5355.0493,0.0000,0.0000
0.1250,3268.9978,5355.0493,4588.4443,0.0000
