,-0.0892,-0.0392,0.0108,0.0608,0.1108,0.1608
0.0250,0.0000,0.0000,50125668.0000,0.0000,0.0000,0.0000
0.0750,6398796.5000,6398796.5000,50125668.0000,19370556.0000,0.0000,0.0000
0.1250,6398796.5000,6398796.5000,19370556.0000,11176890.0000,11176890.0000,11176890.0000
