,-0.0824,-0.0324,0.0176,0.0676,0.1176,0.1676
0.0250,0.0000,0.0000,11646.0547,0.0000,0.0000,0.0000
0.0750,0.0000,8409.8857,9366.0557,11774.1875,0.0000,0.0000
0.1250,2358.0276,2358.0276,2358.0276,9888.0527,0.0000,0.0000
0.1750,2358.0276,2358.0276,2358.0276,9888.0527,0.0000,0.0000
