,-0.0469,0.0031,0.0531,0.1031
0.0250,0.0000,20206990.0000,0.0000,0.0000
0.0750,20384494.0000,14252575.0000,10957003.0000,0.0000
0.1250,20384494.0000,14252575.0000,14252575.0000,0.0000
