,-0.0428,0.0072,0.0572,0.1072
0.0250,0.0000,8014871.0000,0.0000,0.0000
0.0750,8014871.0000,8014871.0000,8014871.0000,0.0000
0.1250,8014871.0000,8014871.0000,8014871.0000,0.0000
