,-0.1206,-0.0706,-0.0206,0.0294,0.0794,0.1294,0.1794
0.0250,0.0000,0.0000,44015796.0000,36882532.0000,0.0000,0.0000,0.0000
0.0750,513.7663,513.7663,44015796.0000,13849399.0000,13849399.0000,9773.5586,0.0000
0.1250,513.7663,513.7663,36882532.0000,13849399.0000,13849399.0000,9773.5586,9773.5586
