,-0.1310,-0.0810,-0.0310,0.0190,0.0690,0.1190,0.1690,0.2190
0.0250,0.0000,0.0000,90320408.0000,222784208.0000,0.0000,0.0000,0.0000,0.0000
0.0750,44662328.0000,26491074.0000,75216600.0000,155570384.0000,48038664.0000,84443760.0000,59373428.0000,0.0000
0.1250,26491074.0000,26491074.0000,75216600.0000,134173040.0000,48038664.0000,68893576.0000,59373428.0000,59373428.0000
