,-0.0922,-0.0422,0.0078,0.0578,0.1078,0.1578
0.0250,0.0000,1490.1001,23780328.0000,23780328.0000,0.0000,0.0000
0.0750,1490.1001,1490.1001,23780328.0000,23780328.0000,4032.6250,4032.6250
