,-0.1316,-0.0816,-0.0316,0.0184,0.0684,0.1184,0.1684,0.2184
0.0250,0.0000,0.0000,255883872.0000,236180160.0000,0.0000,0.0000,0.0000,0.0000
0.0750,57457068.0000,80931536.0000,78442752.0000,29386218.0000,50572408.0000,24201812.0000,24201812.0000,0.0000
0.1250,57457068.0000,57457068.0000,78442752.0000,29386218.0000,50572408.0000,24201812.0000,24201812.0000,0.0000
