,-0.0928,-0.0428,0.0072,0.0572,0.1072,0.1572
0.0250,0.0000,0.0000,180.3300,0.0000,0.0000,0.0000
0.0750,156.8868,180.3300,381.8215,381.8215,313.3690,0.0000
0.1250,0.0000,0.0000,381.8215,313.3690,313.3690,313.3690
