,-0.0404,0.0096,0.0596,0.1096
0.0250,0.0000,21314778.0000,0.0000,0.0000
0.0750,21480706.0000,16012367.0000,0.0000,0.0000
0.1250,21480706.0000,16012367.0000,16012367.0000,0.0000
