,-0.0790,-0.0290,0.0210,0.0710,0.1210,0.1710
0.0250,0.0000,4406.0620,39199248.0000,0.0000,0.0000,0.0000
0.0750,4406.0620,15892068.0000,15892068.0000,6530.2627,0.0000,0.0000
0.1250,15892068.0000,15892068.0000,15892068.0000,6571.8335,6571.8335,6571.8335
