,-0.0286,0.0214,0.0714,0.1214
0.0250,0.0000,1250.2335,0.0000,0.0000
0.0750,1345.6284,1250.2335,0.0000,0.0000
0.1250,1345.6284,1250.2335,1250.2335,0.0000
