,-0.0921,-0.0421,0.0079,0.0579,0.1079,0.1579
0.0250,0.0000,0.0000,258.3301,0.0000,0.0000,0.0000
0.0750,160.9114,258.3301,229.7326,371.5282,532.9700,0.0000
0.1250,160.9114,229.7326,371.5282,371.5282,532.9700,532.9700
