,-0.0632,-0.0132,0.0368,0.0868,0.1368
0.0250,0.0000,26551938.0000,0.0000,0.0000,0.0000
0.0750,0.0000,5951140.0000,5951140.0000,0.0000,0.0000
0.1250,3266.4358,4156.7661,5951140.0000,5951140.0000,0.0000
0.1750,3266.4358,3266.4358,0.0000,0.0000,0.0000
