,-0.0964,-0.0464,0.0036,0.0536,0.1036,0.1536
0.0250,0.0000,7999623.5000,7999623.5000,2887.1492,0.0000,0.0000
0.0750,7999623.5000,7999623.5000,7999623.5000,2887.1492,1674.8768,1674.8768
0.1250,0.0000,7999623.5000,7999623.5000,1674.8768,1674.8768,1674.8768
