,-0.0512,-0.0012,0.0488,0.0988,0.1488
0.0250,0.0000,6114.8667,0.0000,0.0000,0.0000
0.0750,5822.4478,6229.5635,2341.3442,0.0000,0.0000
0.1250,5822.4478,5822.4478,6229.5635,2341.3442,0.0000
