,-0.0763,-0.0263,0.0237,0.0737,0.1237,0.1737
0.0250,0.0000,0.0000,17452.4551,0.0000,0.0000,0.0000
0.0750,0.0000,1842.5957,15487.8203,0.0000,0.0000,0.0000
0.1250,1842.5957,7841.2998,9768.3164,15816.5176,0.0000,0.0000
0.1750,0.0000,9768.3164,9768.3164,9768.3164,0.0000,0.0000
