,-0.0514,-0.0014,0.0486,0.0986,0.1486
0.0250,0.0000,14176111.0000,0.0000,0.0000,0.0000
0.0750,14176111.0000,6776900.5000,6776900.5000,0.0000,0.0000
0.1250,6776900.5000,6776900.5000,6776900.5000,6776900.5000,0.0000
