,-0.0849,-0.0349,0.0151,0.0651,0.1151,0.1651
0.0250,0.0000,0.0000,6996.4121,0.0000,0.0000,0.0000
0.0750,0.0000,2478.6453,7116.2964,7116.2964,0.0000,0.0000
0.1250,2478.6453,4437.1050,4437.1050,7116.2964,7116.2964,0.0000
0.1750,0.0000,4437.1050,4437.1050,4437.1050,0.0000,0.0000
