,-0.0603,-0.0103,0.0397,0.0897,0.1397
0.0250,0.0000,277.4138,0.0000,0.0000,0.0000
0.0750,0.0000,198.8217,617.4077,0.0000,0.0000
0.1250,491.1721,491.1721,491.1721,617.4077,0.0000
0.1750,491.1721,491.1721,491.1721,617.4077,0.0000
